Date,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator
01/02/2025,Cancer,62 Days,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,29,52.5
01/02/2025,Cancer,62 Days,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,107.5,141.5
01/02/2025,Cancer,62 Days,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,118,183
01/02/2025,Cancer,62 Days,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,242,388.5
01/02/2025,Cancer,62 Days,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,95,145.5
01/02/2025,Cancer,62 Days,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,90,134.5
01/02/2025,Cancer,62 Days,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,55,99
01/02/2025,Cancer,62 Days,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,130,184.5
01/02/2025,Cancer,62 Days,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,133.5,189.5
01/02/2025,Cancer,62 Days,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,146.5,268
01/02/2025,Cancer,62 Days,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,191,319.5
01/02/2025,Cancer,62 Days,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,291,544.5
01/02/2025,Cancer,62 Days,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,133,224
01/02/2025,Cancer,62 Days,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,261,412.5
01/02/2025,Cancer,62 Days,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,221,416
01/02/2025,Cancer,62 Days,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,245,360
01/02/2025,Cancer,62 Days,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,68.5,88.5
01/02/2025,Cancer,62 Days,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,185,310
01/02/2025,Cancer,62 Days,Midlands,RLQ,WYE VALLEY NHS TRUST,54.5,81
01/02/2025,Cancer,62 Days,North East,RCF,AIREDALE NHS FOUNDATION TRUST,54,67.5
01/02/2025,Cancer,62 Days,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,68.5,87.5
01/02/2025,Cancer,62 Days,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,96,141
01/02/2025,Cancer,62 Days,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,149,171.5
01/02/2025,Cancer,62 Days,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,144,198
01/02/2025,Cancer,62 Days,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,144.5,213.5
01/02/2025,Cancer,62 Days,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,104.5,126
01/02/2025,Cancer,62 Days,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,108.5,130
01/02/2025,Cancer,62 Days,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,112.5,222.5
01/02/2025,Cancer,62 Days,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,274,430.5
01/02/2025,Cancer,62 Days,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,172,227
01/02/2025,Cancer,62 Days,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,88,138
01/02/2025,Cancer,62 Days,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,87.5,138
01/02/2025,Cancer,62 Days,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,58,96.5
01/02/2025,Cancer,62 Days,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,107,143
01/02/2025,Cancer,62 Days,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,171.5,351.5
01/02/2025,Cancer,62 Days,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,174.5,286
01/02/2025,Cancer,62 Days,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,145.5,203
01/02/2025,Cancer,62 Days,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,247.5,406
01/02/2025,Cancer,62 Days,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,67,97.5
01/02/2025,Cancer,62 Days,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,169,253
01/02/2025,Cancer,62 Days,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,109.5,160
01/02/2025,Cancer,62 Days,North West,RMC,BOLTON NHS FOUNDATION TRUST,112.5,138
01/02/2025,Cancer,62 Days,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,131.5,169
01/02/2025,Cancer,62 Days,North West,RJN,EAST CHESHIRE NHS TRUST,47,73.5
01/02/2025,Cancer,62 Days,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,134.5,186.5
01/02/2025,Cancer,62 Days,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,131,227
01/02/2025,Cancer,62 Days,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,183.5,267
01/02/2025,Cancer,62 Days,North West,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,250,426.5
01/02/2025,Cancer,62 Days,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,254.5,309
01/02/2025,Cancer,62 Days,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,115,158.5
01/02/2025,Cancer,62 Days,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,218.5,337
01/02/2025,Cancer,62 Days,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,81,111.5
01/02/2025,Cancer,62 Days,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,75,100.5
01/02/2025,Cancer,62 Days,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,130.5,176.5
01/02/2025,Cancer,62 Days,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,64.5,83
01/02/2025,Cancer,62 Days,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,96.5,130.5
01/02/2025,Cancer,62 Days,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",87,118.5
01/02/2025,Cancer,62 Days,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,117,155.5
01/02/2025,Cancer,62 Days,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,104,191
01/02/2025,Cancer,62 Days,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,60,90.5
01/02/2025,Cancer,62 Days,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,246,347.5
01/02/2025,Cancer,62 Days,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,168.5,231
01/02/2025,Cancer,62 Days,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,203.5,281.5
01/02/2025,Cancer,62 Days,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,165,214
01/02/2025,Cancer,62 Days,South East,R1F,ISLE OF WIGHT NHS TRUST,33.5,65
01/02/2025,Cancer,62 Days,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,168,197
01/02/2025,Cancer,62 Days,South East,RPA,MEDWAY NHS FOUNDATION TRUST,70.5,101
01/02/2025,Cancer,62 Days,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,204.5,371.5
01/02/2025,Cancer,62 Days,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,265.5,355
01/02/2025,Cancer,62 Days,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,125,187.5
01/02/2025,Cancer,62 Days,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,144,187.5
01/02/2025,Cancer,62 Days,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,140.5,192
01/02/2025,Cancer,62 Days,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,177,245.5
01/02/2025,Cancer,62 Days,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,325.5,536.5
01/02/2025,Cancer,62 Days,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,87,120
01/02/2025,Cancer,62 Days,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,224,328
01/02/2025,Cancer,62 Days,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,134.5,184
01/02/2025,Cancer,62 Days,South West,RVJ,NORTH BRISTOL NHS TRUST,215,363.5
01/02/2025,Cancer,62 Days,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,260,304.5
01/02/2025,Cancer,62 Days,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,279,399
01/02/2025,Cancer,62 Days,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,147,212
01/02/2025,Cancer,62 Days,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,97,139.5
01/02/2025,Cancer,62 Days,South West,RH5,SOMERSET NHS FOUNDATION TRUST,213,309
01/02/2025,Cancer,62 Days,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,108.5,158
01/02/2025,Cancer,62 Days,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,177.5,238
01/02/2025,Cancer,62 Days,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,235.5,349
01/02/2025,Cancer,62 Days,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,217.5,330
01/02/2025,Diagnostics,6+ Weeks,East,RC9,Bedfordshire Hospitals NHS Foundation Trust,5376,18240
01/02/2025,Diagnostics,6+ Weeks,East,RGT,Cambridge University Hospitals NHS Foundation Trust,1419,10998
01/02/2025,Diagnostics,6+ Weeks,East,RYV,Cambridgeshire Community Services NHS Trust,1357,1822
01/02/2025,Diagnostics,6+ Weeks,East,RWH,East and North Hertfordshire NHS Trust,10496,22062
01/02/2025,Diagnostics,6+ Weeks,East,RDE,East Suffolk and North Essex NHS Foundation Trust,1140,14825
01/02/2025,Diagnostics,6+ Weeks,East,RY4,Hertfordshire Community NHS Trust,741,1028
01/02/2025,Diagnostics,6+ Weeks,East,RGP,James Paget University Hospitals NHS Foundation Trust,1785,6986
01/02/2025,Diagnostics,6+ Weeks,East,RAJ,Mid and South Essex NHS Foundation Trust,6695,27395
01/02/2025,Diagnostics,6+ Weeks,East,RD8,Milton Keynes University Hospital NHS Foundation Trust,2800,7848
01/02/2025,Diagnostics,6+ Weeks,East,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,3785,16398
01/02/2025,Diagnostics,6+ Weeks,East,RGN,North West Anglia NHS Foundation Trust,2299,13196
01/02/2025,Diagnostics,6+ Weeks,East,RGM,Royal Papworth Hospital NHS Foundation Trust,74,2306
01/02/2025,Diagnostics,6+ Weeks,East,RQW,The Princess Alexandra Hospital NHS Trust,3468,10644
01/02/2025,Diagnostics,6+ Weeks,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",3508,9277
01/02/2025,Diagnostics,6+ Weeks,East,RWG,West Hertfordshire Teaching Hospitals NHS Trust,908,11044
01/02/2025,Diagnostics,6+ Weeks,East,RGR,West Suffolk NHS Foundation Trust,5031,11219
01/02/2025,Diagnostics,6+ Weeks,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",383,9885
01/02/2025,Diagnostics,6+ Weeks,London,R1H,Barts Health NHS Trust,6765,33991
01/02/2025,Diagnostics,6+ Weeks,London,RV3,Central and North West London NHS Foundation Trust,0,91
01/02/2025,Diagnostics,6+ Weeks,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,396,11153
01/02/2025,Diagnostics,6+ Weeks,London,RJ6,Croydon Health Services NHS Trust,1085,13652
01/02/2025,Diagnostics,6+ Weeks,London,RVR,Epsom and St Helier University Hospitals NHS Trust,705,12742
01/02/2025,Diagnostics,6+ Weeks,London,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,775,2551
01/02/2025,Diagnostics,6+ Weeks,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,5067,19424
01/02/2025,Diagnostics,6+ Weeks,London,RQX,Homerton Healthcare NHS Foundation Trust,1224,10180
01/02/2025,Diagnostics,6+ Weeks,London,RYJ,Imperial College Healthcare NHS Trust,1606,18202
01/02/2025,Diagnostics,6+ Weeks,London,RJZ,King's College Hospital NHS Foundation Trust,13437,29783
01/02/2025,Diagnostics,6+ Weeks,London,RAX,Kingston and Richmond NHS Foundation Trust,1319,8398
01/02/2025,Diagnostics,6+ Weeks,London,RJ2,Lewisham and Greenwich NHS Trust,3086,20488
01/02/2025,Diagnostics,6+ Weeks,London,R1K,London North West University Healthcare NHS Trust,6133,20671
01/02/2025,Diagnostics,6+ Weeks,London,RP6,Moorfields Eye Hospital NHS Foundation Trust,3,187
01/02/2025,Diagnostics,6+ Weeks,London,RAT,North East London NHS Foundation Trust,484,743
01/02/2025,Diagnostics,6+ Weeks,London,RPG,Oxleas NHS Foundation Trust,85,109
01/02/2025,Diagnostics,6+ Weeks,London,RAL,Royal Free London NHS Foundation Trust,2940,29209
01/02/2025,Diagnostics,6+ Weeks,London,RAN,Royal National Orthopaedic Hospital NHS Trust,37,1983
01/02/2025,Diagnostics,6+ Weeks,London,RJ7,St George's University Hospitals NHS Foundation Trust,583,12402
01/02/2025,Diagnostics,6+ Weeks,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,909,8447
01/02/2025,Diagnostics,6+ Weeks,London,RPY,The Royal Marsden NHS Foundation Trust,25,899
01/02/2025,Diagnostics,6+ Weeks,London,RRV,University College London Hospitals NHS Foundation Trust,716,12381
01/02/2025,Diagnostics,6+ Weeks,London,RKL,West London NHS Trust,0,290
01/02/2025,Diagnostics,6+ Weeks,London,RKE,Whittington Health NHS Trust,245,6906
01/02/2025,Diagnostics,6+ Weeks,Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,637,2828
01/02/2025,Diagnostics,6+ Weeks,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,3473,8979
01/02/2025,Diagnostics,6+ Weeks,Midlands,RYG,Coventry and Warwickshire Partnership NHS Trust,0,92
01/02/2025,Diagnostics,6+ Weeks,Midlands,RLT,George Eliot Hospital NHS Trust,208,2715
01/02/2025,Diagnostics,6+ Weeks,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,711,7664
01/02/2025,Diagnostics,6+ Weeks,Midlands,RT5,Leicestershire Partnership NHS Trust,1011,1466
01/02/2025,Diagnostics,6+ Weeks,Midlands,RRE,Midlands Partnership University NHS Foundation Trust,162,714
01/02/2025,Diagnostics,6+ Weeks,Midlands,RNS,Northampton General Hospital NHS Trust,967,8715
01/02/2025,Diagnostics,6+ Weeks,Midlands,RX1,Nottingham University Hospitals NHS Trust,4067,19019
01/02/2025,Diagnostics,6+ Weeks,Midlands,RXK,Sandwell and West Birmingham Hospitals NHS Trust,3600,20109
01/02/2025,Diagnostics,6+ Weeks,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,499,8928
01/02/2025,Diagnostics,6+ Weeks,Midlands,R1D,Shropshire Community Health NHS Trust,16,389
01/02/2025,Diagnostics,6+ Weeks,Midlands,RJC,South Warwickshire University NHS Foundation Trust,158,8710
01/02/2025,Diagnostics,6+ Weeks,Midlands,RNA,The Dudley Group NHS Foundation Trust,985,8046
01/02/2025,Diagnostics,6+ Weeks,Midlands,RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,88,1269
01/02/2025,Diagnostics,6+ Weeks,Midlands,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,1,1179
01/02/2025,Diagnostics,6+ Weeks,Midlands,RL4,The Royal Wolverhampton NHS Trust,192,10473
01/02/2025,Diagnostics,6+ Weeks,Midlands,RXW,The Shrewsbury and Telford Hospital NHS Trust,4424,15573
01/02/2025,Diagnostics,6+ Weeks,Midlands,RWD,United Lincolnshire Teaching Hospitals NHS Trust,5238,19512
01/02/2025,Diagnostics,6+ Weeks,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,12459,38805
01/02/2025,Diagnostics,6+ Weeks,Midlands,RKB,University Hospitals Coventry and Warwickshire NHS Trust,1018,14463
01/02/2025,Diagnostics,6+ Weeks,Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,4735,20850
01/02/2025,Diagnostics,6+ Weeks,Midlands,RWE,University Hospitals of Leicester NHS Trust,5055,27548
01/02/2025,Diagnostics,6+ Weeks,Midlands,RJE,University Hospitals of North Midlands NHS Trust,9994,28154
01/02/2025,Diagnostics,6+ Weeks,Midlands,RBK,Walsall Healthcare NHS Trust,166,7310
01/02/2025,Diagnostics,6+ Weeks,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,1308,10944
01/02/2025,Diagnostics,6+ Weeks,Midlands,RLQ,Wye Valley NHS Trust,967,5812
01/02/2025,Diagnostics,6+ Weeks,North East,RCF,Airedale NHS Foundation Trust,58,4316
01/02/2025,Diagnostics,6+ Weeks,North East,RFF,Barnsley Hospital NHS Foundation Trust,105,4645
01/02/2025,Diagnostics,6+ Weeks,North East,RAE,Bradford Teaching Hospitals NHS Foundation Trust,1024,7157
01/02/2025,Diagnostics,6+ Weeks,North East,RWY,Calderdale and Huddersfield NHS Foundation Trust,813,10795
01/02/2025,Diagnostics,6+ Weeks,North East,RXP,County Durham and Darlington NHS Foundation Trust,554,13925
01/02/2025,Diagnostics,6+ Weeks,North East,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,3557,13126
01/02/2025,Diagnostics,6+ Weeks,North East,RR7,Gateshead Health NHS Foundation Trust,895,6571
01/02/2025,Diagnostics,6+ Weeks,North East,RCD,Harrogate and District NHS Foundation Trust,1379,5676
01/02/2025,Diagnostics,6+ Weeks,North East,RWA,Hull University Teaching Hospitals NHS Trust,2120,14909
01/02/2025,Diagnostics,6+ Weeks,North East,RY6,Leeds Community Healthcare NHS Trust,89,252
01/02/2025,Diagnostics,6+ Weeks,North East,RR8,Leeds Teaching Hospitals NHS Trust,2802,20171
01/02/2025,Diagnostics,6+ Weeks,North East,RXF,Mid Yorkshire Teaching NHS Trust,48,8853
01/02/2025,Diagnostics,6+ Weeks,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,667,9275
01/02/2025,Diagnostics,6+ Weeks,North East,RVW,North Tees and Hartlepool NHS Foundation Trust,246,5053
01/02/2025,Diagnostics,6+ Weeks,North East,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,4833,21652
01/02/2025,Diagnostics,6+ Weeks,North East,RTF,Northumbria Healthcare NHS Foundation Trust,88,12755
01/02/2025,Diagnostics,6+ Weeks,North East,RCU,Sheffield Children's NHS Foundation Trust,312,1480
01/02/2025,Diagnostics,6+ Weeks,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,8987,26591
01/02/2025,Diagnostics,6+ Weeks,North East,RTR,South Tees Hospitals NHS Foundation Trust,1251,11081
01/02/2025,Diagnostics,6+ Weeks,North East,R0B,South Tyneside and Sunderland NHS Foundation Trust,784,9568
01/02/2025,Diagnostics,6+ Weeks,North East,RXG,South West Yorkshire Partnership NHS Foundation Trust,16,161
01/02/2025,Diagnostics,6+ Weeks,North East,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,1712,13193
01/02/2025,Diagnostics,6+ Weeks,North East,RFR,The Rotherham NHS Foundation Trust,28,5970
01/02/2025,Diagnostics,6+ Weeks,North East,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,3250,12253
01/02/2025,Diagnostics,6+ Weeks,North West,RBS,Alder Hey Children's NHS Foundation Trust,27,523
01/02/2025,Diagnostics,6+ Weeks,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,434,5413
01/02/2025,Diagnostics,6+ Weeks,North West,RMC,Bolton NHS Foundation Trust,422,3448
01/02/2025,Diagnostics,6+ Weeks,North West,RY2,Bridgewater Community Healthcare NHS Foundation Trust,43,163
01/02/2025,Diagnostics,6+ Weeks,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,433,6159
01/02/2025,Diagnostics,6+ Weeks,North West,RJN,East Cheshire NHS Trust,139,3389
01/02/2025,Diagnostics,6+ Weeks,North West,RXR,East Lancashire Hospitals NHS Trust,527,12221
01/02/2025,Diagnostics,6+ Weeks,North West,RW5,Lancashire & South Cumbria NHS Foundation Trust,86,314
01/02/2025,Diagnostics,6+ Weeks,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,7562,17880
01/02/2025,Diagnostics,6+ Weeks,North West,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,104,2975
01/02/2025,Diagnostics,6+ Weeks,North West,REM,Liverpool University Hospitals NHS Foundation Trust,884,13425
01/02/2025,Diagnostics,6+ Weeks,North West,REP,Liverpool Women's NHS Foundation Trust,30,593
01/02/2025,Diagnostics,6+ Weeks,North West,R0A,Manchester University NHS Foundation Trust,4151,29205
01/02/2025,Diagnostics,6+ Weeks,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,338,13616
01/02/2025,Diagnostics,6+ Weeks,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,270,7834
01/02/2025,Diagnostics,6+ Weeks,North West,RM3,Northern Care Alliance NHS Foundation Trust,1689,18556
01/02/2025,Diagnostics,6+ Weeks,North West,RWJ,Stockport NHS Foundation Trust,1826,8624
01/02/2025,Diagnostics,6+ Weeks,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,10,3567
01/02/2025,Diagnostics,6+ Weeks,North West,RBV,The Christie NHS Foundation Trust,7,1327
01/02/2025,Diagnostics,6+ Weeks,North West,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,0,23
01/02/2025,Diagnostics,6+ Weeks,North West,RET,The Walton Centre NHS Foundation Trust,10,1714
01/02/2025,Diagnostics,6+ Weeks,North West,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,1343,9367
01/02/2025,Diagnostics,6+ Weeks,North West,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,389,7906
01/02/2025,Diagnostics,6+ Weeks,North West,RY7,Wirral Community Health and Care NHS Foundation Trust,0,238
01/02/2025,Diagnostics,6+ Weeks,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,907,10385
01/02/2025,Diagnostics,6+ Weeks,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",962,9654
01/02/2025,Diagnostics,6+ Weeks,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,606,8292
01/02/2025,Diagnostics,6+ Weeks,South East,RWX,Berkshire Healthcare NHS Foundation Trust,0,326
01/02/2025,Diagnostics,6+ Weeks,South East,RXQ,Buckinghamshire Healthcare NHS Trust,1823,7460
01/02/2025,Diagnostics,6+ Weeks,South East,RN7,Dartford and Gravesham NHS Trust,64,6427
01/02/2025,Diagnostics,6+ Weeks,South East,RVV,East Kent Hospitals University NHS Foundation Trust,2315,16762
01/02/2025,Diagnostics,6+ Weeks,South East,RXC,East Sussex Healthcare NHS Trust,895,10873
01/02/2025,Diagnostics,6+ Weeks,South East,RDU,Frimley Health NHS Foundation Trust,2016,16757
01/02/2025,Diagnostics,6+ Weeks,South East,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,87,3274
01/02/2025,Diagnostics,6+ Weeks,South East,RN5,Hampshire Hospitals NHS Foundation Trust,5868,17418
01/02/2025,Diagnostics,6+ Weeks,South East,R1F,Isle of Wight NHS Trust,1349,4554
01/02/2025,Diagnostics,6+ Weeks,South East,RYY,Kent Community Health NHS Foundation Trust,73,553
01/02/2025,Diagnostics,6+ Weeks,South East,RWF,Maidstone and Tunbridge Wells NHS Trust,862,9928
01/02/2025,Diagnostics,6+ Weeks,South East,RPA,Medway NHS Foundation Trust,767,6137
01/02/2025,Diagnostics,6+ Weeks,South East,RTH,Oxford University Hospitals NHS Foundation Trust,6175,26297
01/02/2025,Diagnostics,6+ Weeks,South East,RHU,Portsmouth Hospitals University National Health Service Trust,5143,12167
01/02/2025,Diagnostics,6+ Weeks,South East,RPC,Queen Victoria Hospital NHS Foundation Trust,265,2157
01/02/2025,Diagnostics,6+ Weeks,South East,RHW,Royal Berkshire NHS Foundation Trust,752,7809
01/02/2025,Diagnostics,6+ Weeks,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,1793,9792
01/02/2025,Diagnostics,6+ Weeks,South East,RTP,Surrey and Sussex Healthcare NHS Trust,991,7938
01/02/2025,Diagnostics,6+ Weeks,South East,RDR,Sussex Community NHS Foundation Trust,129,2370
01/02/2025,Diagnostics,6+ Weeks,South East,RHM,University Hospital Southampton NHS Foundation Trust,990,9588
01/02/2025,Diagnostics,6+ Weeks,South East,RYR,University Hospitals Sussex NHS Foundation Trust,2737,19105
01/02/2025,Diagnostics,6+ Weeks,South West,RJ8,Cornwall Partnership NHS Foundation Trust,45,84
01/02/2025,Diagnostics,6+ Weeks,South West,RBD,Dorset County Hospital NHS Foundation Trust,775,5613
01/02/2025,Diagnostics,6+ Weeks,South West,RDY,Dorset Healthcare University NHS Foundation Trust,104,1629
01/02/2025,Diagnostics,6+ Weeks,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,1826,13203
01/02/2025,Diagnostics,6+ Weeks,South West,RN3,Great Western Hospitals NHS Foundation Trust,779,6343
01/02/2025,Diagnostics,6+ Weeks,South West,RVJ,North Bristol NHS Trust,66,10794
01/02/2025,Diagnostics,6+ Weeks,South West,REF,Royal Cornwall Hospitals NHS Trust,946,9029
01/02/2025,Diagnostics,6+ Weeks,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,5688,17493
01/02/2025,Diagnostics,6+ Weeks,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,3362,11061
01/02/2025,Diagnostics,6+ Weeks,South West,RNZ,Salisbury NHS Foundation Trust,982,6055
01/02/2025,Diagnostics,6+ Weeks,South West,RH5,Somerset NHS Foundation Trust,3071,13618
01/02/2025,Diagnostics,6+ Weeks,South West,RA9,Torbay and South Devon NHS Foundation Trust,2684,7587
01/02/2025,Diagnostics,6+ Weeks,South West,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,2027,15212
01/02/2025,Diagnostics,6+ Weeks,South West,R0D,University Hospitals Dorset NHS Foundation Trust,1552,13839
01/02/2025,Diagnostics,6+ Weeks,South West,RK9,University Hospitals Plymouth NHS Trust,1028,9517
